,iso3c,Medicine,Form,Dose,generic.adj,UK.adj,SA.adj,India.adj
4434,SEN,kanamycin,powder,forinjection1g,NA,NA,NA,0.442690925
4435,SEN,streptomycin,powder,forinjection1000mg,NA,NA,0.298558996,0.061770827
4436,SEN,streptomycin,powder,forinjection1000mg,NA,NA,0.298558996,0.061770827
4437,SEN,sulfamethoxazole/trimethoprim,5,mlampoule400mg+80mg,0.25817117,2.37817683,NA,NA
4438,SEN,sulfamethoxazole/trimethoprim,10ml,ampoule800mg+160mg,0.267189711,4.756353659,NA,NA
4439,SEN,vancomycin,powder,forinjection250mg,0.934561723,0.741249921,0.905972126,0.288263858
4440,SEN,metronidazole,100ml,vial500mg,0.631297849,0.483871476,0.09265624,0.006341805
4441,SGP,amikacin,powder,forinjection1000mg,NA,25.59530584,0.590743526,0.290001367
4442,SGP,amikacin,powder,forinjection100mg,NA,2.556308347,0.354446115,0.053703957
4443,SGP,amikacin,powder,forinjection500mg,NA,12.80302332,0.300742158,0.150371079
4444,SGP,ampicillin,powder,forinjection1000mg,0.691868076,21.86825124,1.299635756,0.139630288
4445,SGP,ampicillin,powder,forinjection500mg,0.670837607,10.93412562,0.655188274,0.064444748
4446,SGP,cefazolin,powder,forinjection1000mg,0.866932235,NA,0.569261943,0.279260576
4447,SGP,cefotaxime,powder,forinjection250mg,0.688903618,1.40704367,0.161111871,0.064444748
4448,SGP,ceftazidime,powder,forinjection1000mg,1.265941894,1.063338346,1.901120073,0.386668489
4449,SGP,ceftazidime,powder,forinjection250mg,0.803851567,1.901120073,0.47259482,0.386668489
4450,SGP,ceftriaxone,powder,forinjection1000mg,0.921946568,0.687410648,0.47259482,0.161111871
4451,SGP,ceftriaxone,powder,forinjection250mg,0.717850051,1.535933166,0.290001367,0.085926331
4452,SGP,chloramphenicol,2,mlampoule1000mg,0.487309705,NA,NA,0.150371079
4453,SGP,chloramphenicol,powder,forinjection1000mg,0.877200431,1.944083239,NA,0.150371079
4454,SGP,ciprofloxacin,2,mg,0.650548252,0.010740791,NA,0
4455,SGP,clindamycin,1,mlinjection150mg,NA,0.397409281,NA,1.299635756
4456,SGP,cloxacillin,powder,forinjection500mg,0.667948334,NA,0.955930432,0.128889496
4457,SGP,dactinomycin,powder,forinjection500mcg,NA,NA,NA,6.304844536
4458,SGP,erythromycin,powder,forinjection500mg,NA,11.94376001,NA,NA
4459,SGP,fluconazole,1,mlvial2mg,0.650226028,0.010740791,NA,0
4460,SGP,gentamicin,2,mlvial20mg,NA,1.535933166,NA,0.042963165
4461,SGP,gentamicin,2,mlvial80mg,NA,0.837781727,0.247038202,0.042963165
4462,SGP,imipenem/cilastatin,powder,forinjection500mg/500mg,NA,3.544461153,3.351126908,12.73857857
4463,SGP,imipenem/cilastatin,powder,forinjection250mg/250mg,NA,NA,1.675563454,9.129672667
4464,SGP,kanamycin,powder,forinjection1g,NA,NA,NA,0.461854029
4465,SGP,streptomycin,powder,forinjection1000mg,NA,NA,0.31148295,0.064444748
4466,SGP,streptomycin,powder,forinjection1000mg,NA,NA,0.31148295,0.064444748
4467,SGP,sulfamethoxazole/trimethoprim,5,mlampoule400mg+80mg,0.269346825,2.481122807,NA,NA
4468,SGP,sulfamethoxazole/trimethoprim,10ml,ampoule800mg+160mg,0.278755759,4.962245614,NA,NA
4469,SGP,vancomycin,powder,forinjection250mg,0.975016818,0.773336979,0.945189641,0.300742158
4470,SGP,metronidazole,100ml,vial500mg,0.658625327,0.504817195,0.096667122,0.006616327
4471,SLB,amikacin,powder,forinjection1000mg,NA,24.95561699,0.57597941,0.282753529
4472,SLB,amikacin,powder,forinjection100mg,NA,2.492419993,0.345587646,0.052361765
4473,SLB,amikacin,powder,forinjection500mg,NA,12.48304467,0.293225882,0.146612941
4474,SLB,ampicillin,powder,forinjection1000mg,0.674576613,21.32171053,1.267154702,0.136140588
4475,SLB,ampicillin,powder,forinjection500mg,0.654071746,10.66085526,0.638813528,0.062834117
4476,SLB,cefazolin,powder,forinjection1000mg,0.845265493,NA,0.555034704,0.272281176
4477,SLB,cefotaxime,powder,forinjection250mg,0.671686243,1.371878231,0.157085294,0.062834117
4478,SLB,ceftazidime,powder,forinjection1000mg,1.234302931,1.036762938,1.853606465,0.377004705
4479,SLB,ceftazidime,powder,forinjection250mg,0.783761364,1.853606465,0.460783528,0.377004705
4480,SLB,ceftriaxone,powder,forinjection1000mg,0.898904884,0.670230586,0.460783528,0.157085294
4481,SLB,ceftriaxone,powder,forinjection250mg,0.699909234,1.497546466,0.282753529,0.083778823
4482,SLB,chloramphenicol,2,mlampoule1000mg,0.475130652,NA,NA,0.146612941
4483,SLB,chloramphenicol,powder,forinjection1000mg,0.855277062,1.895495877,NA,0.146612941
4484,SLB,ciprofloxacin,2,mg,0.634289471,0.010472353,NA,0
4485,SLB,clindamycin,1,mlinjection150mg,NA,0.387477058,NA,1.267154702
4486,SLB,cloxacillin,powder,forinjection500mg,0.651254683,NA,0.932039409,0.125668235
4487,SLB,dactinomycin,powder,forinjection500mcg,NA,NA,NA,6.147271159
4488,SLB,erythromycin,powder,forinjection500mg,NA,11.64525644,NA,NA
4489,SLB,fluconazole,1,mlvial2mg,0.633975301,0.010472353,NA,0
4490,SLB,gentamicin,2,mlvial20mg,NA,1.497546466,NA,0.041889412
4491,SLB,gentamicin,2,mlvial80mg,NA,0.816843527,0.240864117,0.041889412
4492,SLB,imipenem/cilastatin,powder,forinjection500mg/500mg,NA,3.455876461,3.267374108,12.42021055
4493,SLB,imipenem/cilastatin,powder,forinjection250mg/250mg,NA,NA,1.633687054,8.901499975
4494,SLB,kanamycin,powder,forinjection1g,NA,NA,NA,0.450311175
4495,SLB,streptomycin,powder,forinjection1000mg,NA,NA,0.303698234,0.062834117
4496,SLB,streptomycin,powder,forinjection1000mg,NA,NA,0.303698234,0.062834117
4497,SLB,sulfamethoxazole/trimethoprim,5,mlampoule400mg+80mg,0.262615194,2.419113523,NA,NA
4498,SLB,sulfamethoxazole/trimethoprim,10ml,ampoule800mg+160mg,0.271788975,4.838227045,NA,NA
4499,SLB,vancomycin,powder,forinjection250mg,0.95064878,0.75400941,0.921567056,0.293225882
4500,SLB,metronidazole,100ml,vial500mg,0.642164681,0.492200587,0.094251176,0.006450969
4501,SLE,amikacin,powder,forinjection1000mg,NA,22.47179554,0.518652436,0.254611196
4502,SLE,amikacin,powder,forinjection100mg,NA,2.244350541,0.311191462,0.047150221
4503,SLE,amikacin,powder,forinjection500mg,NA,11.24061279,0.26404124,0.13202062
4504,SLE,ampicillin,powder,forinjection1000mg,0.607436303,19.19957017,1.141035359,0.122590576
4505,SLE,ampicillin,powder,forinjection500mg,0.588972276,9.599785087,0.575232702,0.056580266
4506,SLE,cefazolin,powder,forinjection1000mg,0.761136595,NA,0.499792347,0.245181152
4507,SLE,cefotaxime,powder,forinjection250mg,0.604833611,1.235335802,0.141450664,0.056580266
4508,SLE,ceftazidime,powder,forinjection1000mg,1.11145331,0.933574385,1.669117839,0.339481594
4509,SLE,ceftazidime,powder,forinjection250mg,0.705753945,1.669117839,0.414921949,0.339481594
4510,SLE,ceftriaxone,powder,forinjection1000mg,0.809437282,0.603522835,0.414921949,0.141450664
4511,SLE,ceftriaxone,powder,forinjection250mg,0.63024758,1.348496333,0.254611196,0.075440354
4512,SLE,chloramphenicol,2,mlampoule1000mg,0.427841109,NA,NA,0.13202062
4513,SLE,chloramphenicol,powder,forinjection1000mg,0.770151717,1.706838016,NA,0.13202062
4514,SLE,ciprofloxacin,2,mg,0.571158923,0.009430044,NA,0
4515,SLE,clindamycin,1,mlinjection150mg,NA,0.348911639,NA,1.141035359
4516,SLE,cloxacillin,powder,forinjection500mg,0.586435594,NA,0.839273942,0.113160531
4517,SLE,dactinomycin,powder,forinjection500mcg,NA,NA,NA,5.535435998
4518,SLE,erythromycin,powder,forinjection500mg,NA,10.48620925,NA,NA
4519,SLE,fluconazole,1,mlvial2mg,0.570876021,0.009430044,NA,0
4520,SLE,gentamicin,2,mlvial20mg,NA,1.348496333,NA,0.037720177
4521,SLE,gentamicin,2,mlvial80mg,NA,0.735543455,0.216891019,0.037720177
4522,SLE,imipenem/cilastatin,powder,forinjection500mg/500mg,NA,3.111914616,2.942173818,11.18403253
4523,SLE,imipenem/cilastatin,powder,forinjection250mg/250mg,NA,NA,1.471086909,8.015537646
4524,SLE,kanamycin,powder,forinjection1g,NA,NA,NA,0.405491904
4525,SLE,streptomycin,powder,forinjection1000mg,NA,NA,0.273471284,0.056580266
4526,SLE,streptomycin,powder,forinjection1000mg,NA,NA,0.273471284,0.056580266
4527,SLE,sulfamethoxazole/trimethoprim,5,mlampoule400mg+80mg,0.236477221,2.178340231,NA,NA
4528,SLE,sulfamethoxazole/trimethoprim,10ml,ampoule800mg+160mg,0.244737939,4.356680462,NA,NA
4529,SLE,vancomycin,powder,forinjection250mg,0.85603113,0.678963189,0.829843898,0.26404124
4530,SLE,metronidazole,100ml,vial500mg,0.578250316,0.443212082,0.084870399,0.005808907
4531,SLV,amikacin,powder,forinjection1000mg,NA,24.82393539,0.572940179,0.281261542
4532,SLV,amikacin,powder,forinjection100mg,NA,2.479268411,0.343764107,0.052085471
4533,SLV,amikacin,powder,forinjection500mg,NA,12.41717624,0.291678637,0.145839318
4534,SLV,ampicillin,powder,forinjection1000mg,0.671017121,21.20920372,1.260468394,0.135422224
4535,SLV,ampicillin,powder,forinjection500mg,0.65062045,10.60460186,0.635442744,0.062502565
4536,SLV,cefazolin,powder,forinjection1000mg,0.840805338,NA,0.552105991,0.270844448
4537,SLV,cefotaxime,powder,forinjection250mg,0.668142003,1.364639335,0.156256412,0.062502565
4538,SLV,ceftazidime,powder,forinjection1000mg,1.227789969,1.031292322,1.843825667,0.37501539
4539,SLV,ceftazidime,powder,forinjection250mg,0.779625744,1.843825667,0.458352143,0.37501539
4540,SLV,ceftriaxone,powder,forinjection1000mg,0.894161695,0.666694026,0.458352143,0.156256412
4541,SLV,ceftriaxone,powder,forinjection250mg,0.696216071,1.489644465,0.281261542,0.083336753
4542,SLV,chloramphenicol,2,mlampoule1000mg,0.472623562,NA,NA,0.145839318
4543,SLV,chloramphenicol,powder,forinjection1000mg,0.85076408,1.885494043,NA,0.145839318
4544,SLV,ciprofloxacin,2,mg,0.630942559,0.010417094,NA,0
4545,SLV,clindamycin,1,mlinjection150mg,NA,0.385432484,NA,1.260468394
4546,SLV,cloxacillin,powder,forinjection500mg,0.647818252,NA,0.927121381,0.12500513
4547,SLV,dactinomycin,powder,forinjection500mcg,NA,NA,NA,6.114834274
4548,SLV,erythromycin,powder,forinjection500mg,NA,11.58380871,NA,NA
4549,SLV,fluconazole,1,mlvial2mg,0.630630046,0.010417094,NA,0
4550,SLV,gentamicin,2,mlvial20mg,NA,1.489644465,NA,0.041668377
4551,SLV,gentamicin,2,mlvial80mg,NA,0.812533345,0.239593166,0.041668377
4552,SLV,imipenem/cilastatin,powder,forinjection500mg/500mg,NA,3.437641074,3.250133379,12.35467368
4553,SLV,imipenem/cilastatin,powder,forinjection250mg/250mg,NA,NA,1.625066689,8.854530038
4554,SLV,kanamycin,powder,forinjection1g,NA,NA,NA,0.447935049
4555,SLV,streptomycin,powder,forinjection1000mg,NA,NA,0.302095731,0.062502565
4556,SLV,streptomycin,powder,forinjection1000mg,NA,NA,0.302095731,0.062502565
4557,SLV,sulfamethoxazole/trimethoprim,5,mlampoule400mg+80mg,0.26122947,2.406348752,NA,NA
4558,SLV,sulfamethoxazole/trimethoprim,10ml,ampoule800mg+160mg,0.270354845,4.812697503,NA,NA
4559,SLV,vancomycin,powder,forinjection250mg,0.945632557,0.75003078,0.916704286,0.291678637
4560,SLV,metronidazole,100ml,vial500mg,0.638776214,0.489603426,0.093753847,0.00641693
4561,SMR,amikacin,powder,forinjection1000mg,NA,25.28935975,0.583682243,0.28653492
4562,SMR,amikacin,powder,forinjection100mg,NA,2.525752254,0.350209346,0.053062022
4563,SMR,amikacin,powder,forinjection500mg,NA,12.64998608,0.297147324,0.148573662
4564,SMR,ampicillin,powder,forinjection1000mg,0.683598031,21.60685541,1.284100936,0.137961258
4565,SMR,ampicillin,powder,forinjection500mg,0.662818943,10.80342771,0.64735667,0.063674427
4566,SMR,cefazolin,powder,forinjection1000mg,0.856569611,NA,0.562457435,0.275922515
4567,SMR,cefotaxime,powder,forinjection250mg,0.680669008,1.39022498,0.159186066,0.063674427
4568,SMR,ceftazidime,powder,forinjection1000mg,1.250809823,1.050628038,1.878395584,0.382046559
4569,SMR,ceftazidime,powder,forinjection250mg,0.79424296,1.878395584,0.466945795,0.382046559
4570,SMR,ceftriaxone,powder,forinjection1000mg,0.910926346,0.679193883,0.466945795,0.159186066
4571,SMR,ceftriaxone,powder,forinjection250mg,0.709269437,1.517573833,0.28653492,0.084899235
4572,SMR,chloramphenicol,2,mlampoule1000mg,0.481484789,NA,NA,0.148573662
4573,SMR,chloramphenicol,powder,forinjection1000mg,0.86671507,1.920845201,NA,0.148573662
4574,SMR,ciprofloxacin,2,mg,0.642772111,0.010612404,NA,0
4575,SMR,clindamycin,1,mlinjection150mg,NA,0.392658964,NA,1.284100936
4576,SMR,cloxacillin,powder,forinjection500mg,0.659964206,NA,0.944503994,0.127348853
4577,SMR,dactinomycin,powder,forinjection500mcg,NA,NA,NA,6.229481399
4578,SMR,erythromycin,powder,forinjection500mg,NA,11.80099372,NA,NA
4579,SMR,fluconazole,1,mlvial2mg,0.642453739,0.010612404,NA,0
4580,SMR,gentamicin,2,mlvial20mg,NA,1.517573833,NA,0.042449618
4581,SMR,gentamicin,2,mlvial80mg,NA,0.827767545,0.244085302,0.042449618
4582,SMR,imipenem/cilastatin,powder,forinjection500mg/500mg,NA,3.502093461,3.311070181,12.58631165
4583,SMR,imipenem/cilastatin,powder,forinjection250mg/250mg,NA,NA,1.655535091,9.020543763
4584,SMR,kanamycin,powder,forinjection1g,NA,NA,NA,0.45633339
4585,SMR,streptomycin,powder,forinjection1000mg,NA,NA,0.307759728,0.063674427
4586,SMR,streptomycin,powder,forinjection1000mg,NA,NA,0.307759728,0.063674427
4587,SMR,sulfamethoxazole/trimethoprim,5,mlampoule400mg+80mg,0.266127266,2.451465423,NA,NA
4588,SMR,sulfamethoxazole/trimethoprim,10ml,ampoule800mg+160mg,0.275423732,4.902930845,NA,NA
4589,SMR,vancomycin,powder,forinjection250mg,0.963362237,0.764093119,0.93389159,0.297147324
4590,SMR,metronidazole,100ml,vial500mg,0.650752639,0.498783008,0.09551164,0.006537241
4591,SOM,amikacin,powder,forinjection1000mg,NA,25.28935975,0.583682243,0.28653492
4592,SOM,amikacin,powder,forinjection100mg,NA,2.525752254,0.350209346,0.053062022
4593,SOM,amikacin,powder,forinjection500mg,NA,12.64998608,0.297147324,0.148573662
4594,SOM,ampicillin,powder,forinjection1000mg,0.683598031,21.60685541,1.284100936,0.137961258
4595,SOM,ampicillin,powder,forinjection500mg,0.662818943,10.80342771,0.64735667,0.063674427
4596,SOM,cefazolin,powder,forinjection1000mg,0.856569611,NA,0.562457435,0.275922515
4597,SOM,cefotaxime,powder,forinjection250mg,0.680669008,1.39022498,0.159186066,0.063674427
4598,SOM,ceftazidime,powder,forinjection1000mg,1.250809823,1.050628038,1.878395584,0.382046559
4599,SOM,ceftazidime,powder,forinjection250mg,0.79424296,1.878395584,0.466945795,0.382046559
4600,SOM,ceftriaxone,powder,forinjection1000mg,0.910926346,0.679193883,0.466945795,0.159186066
4601,SOM,ceftriaxone,powder,forinjection250mg,0.709269437,1.517573833,0.28653492,0.084899235
4602,SOM,chloramphenicol,2,mlampoule1000mg,0.481484789,NA,NA,0.148573662
4603,SOM,chloramphenicol,powder,forinjection1000mg,0.86671507,1.920845201,NA,0.148573662
4604,SOM,ciprofloxacin,2,mg,0.642772111,0.010612404,NA,0
4605,SOM,clindamycin,1,mlinjection150mg,NA,0.392658964,NA,1.284100936
4606,SOM,cloxacillin,powder,forinjection500mg,0.659964206,NA,0.944503994,0.127348853
4607,SOM,dactinomycin,powder,forinjection500mcg,NA,NA,NA,6.229481399
4608,SOM,erythromycin,powder,forinjection500mg,NA,11.80099372,NA,NA
4609,SOM,fluconazole,1,mlvial2mg,0.642453739,0.010612404,NA,0
4610,SOM,gentamicin,2,mlvial20mg,NA,1.517573833,NA,0.042449618
4611,SOM,gentamicin,2,mlvial80mg,NA,0.827767545,0.244085302,0.042449618
4612,SOM,imipenem/cilastatin,powder,forinjection500mg/500mg,NA,3.502093461,3.311070181,12.58631165
4613,SOM,imipenem/cilastatin,powder,forinjection250mg/250mg,NA,NA,1.655535091,9.020543763
4614,SOM,kanamycin,powder,forinjection1g,NA,NA,NA,0.45633339
4615,SOM,streptomycin,powder,forinjection1000mg,NA,NA,0.307759728,0.063674427
4616,SOM,streptomycin,powder,forinjection1000mg,NA,NA,0.307759728,0.063674427
4617,SOM,sulfamethoxazole/trimethoprim,5,mlampoule400mg+80mg,0.266127266,2.451465423,NA,NA
4618,SOM,sulfamethoxazole/trimethoprim,10ml,ampoule800mg+160mg,0.275423732,4.902930845,NA,NA
4619,SOM,vancomycin,powder,forinjection250mg,0.963362237,0.764093119,0.93389159,0.297147324
4620,SOM,metronidazole,100ml,vial500mg,0.650752639,0.498783008,0.09551164,0.006537241
4621,STP,amikacin,powder,forinjection1000mg,NA,26.94010151,0.621781613,0.305238246
4622,STP,amikacin,powder,forinjection100mg,NA,2.690618615,0.373068968,0.056525601
4623,STP,amikacin,powder,forinjection500mg,NA,13.47570331,0.316543366,0.158271683
4624,STP,ampicillin,powder,forinjection1000mg,0.72821932,23.01722479,1.367919548,0.146966563
4625,STP,ampicillin,powder,forinjection500mg,0.706083894,11.50861239,0.689612334,0.067830721
4626,STP,cefazolin,powder,forinjection1000mg,0.912481474,NA,0.599171372,0.293933126
4627,STP,cefotaxime,powder,forinjection250mg,0.725099106,1.48097075,0.169576803,0.067830721
4628,STP,ceftazidime,powder,forinjection1000mg,1.332455386,1.119206903,2.001006281,0.406984328
4629,STP,ceftazidime,powder,forinjection250mg,0.846086503,2.001006281,0.49742529,0.406984328
4630,STP,ceftriaxone,powder,forinjection1000mg,0.9703863,0.723527695,0.49742529,0.169576803
4631,STP,ceftriaxone,powder,forinjection250mg,0.755566405,1.616632193,0.305238246,0.090440962
4632,STP,chloramphenicol,2,mlampoule1000mg,0.512913305,NA,NA,0.158271683
4633,STP,chloramphenicol,powder,forinjection1000mg,0.923289169,2.046226762,NA,0.158271683
4634,STP,ciprofloxacin,2,mg,0.684728522,0.01130512,NA,0
4635,STP,clindamycin,1,mlinjection150mg,NA,0.418289448,NA,1.367919548
4636,STP,cloxacillin,powder,forinjection500mg,0.703042817,NA,1.0061557,0.135661443
4637,STP,dactinomycin,powder,forinjection500mcg,NA,NA,NA,6.636105575
4638,STP,erythromycin,powder,forinjection500mg,NA,12.5712937,NA,NA
4639,STP,fluconazole,1,mlvial2mg,0.684389368,0.01130512,NA,0
4640,STP,gentamicin,2,mlvial20mg,NA,1.616632193,NA,0.045220481
4641,STP,gentamicin,2,mlvial80mg,NA,0.881799378,0.260017765,0.045220481
4642,STP,imipenem/cilastatin,powder,forinjection500mg/500mg,NA,3.730689676,3.527197512,13.40787259
4643,STP,imipenem/cilastatin,powder,forinjection250mg/250mg,NA,NA,1.763598756,9.609352195
4644,STP,kanamycin,powder,forinjection1g,NA,NA,NA,0.48612017
4645,STP,streptomycin,powder,forinjection1000mg,NA,NA,0.327848487,0.067830721
4646,STP,streptomycin,powder,forinjection1000mg,NA,NA,0.327848487,0.067830721
4647,STP,sulfamethoxazole/trimethoprim,5,mlampoule400mg+80mg,0.2834985,2.611482773,NA,NA
4648,STP,sulfamethoxazole/trimethoprim,10ml,ampoule800mg+160mg,0.293401785,5.222965546,NA,NA
4649,STP,vancomycin,powder,forinjection250mg,1.026244899,0.813968657,0.99485058,0.316543366
4650,STP,metronidazole,100ml,vial500mg,0.693229972,0.531340651,0.101746082,0.006963954
4651,SUR,amikacin,powder,forinjection1000mg,NA,29.2909577,0.676039729,0.331874049
4652,SUR,amikacin,powder,forinjection100mg,NA,2.92540828,0.405623837,0.061458157
4653,SUR,amikacin,powder,forinjection500mg,NA,14.65162466,0.34416568,0.17208284
4654,SUR,ampicillin,powder,forinjection1000mg,0.791765439,25.02576159,1.487287403,0.159791209
4655,SUR,ampicillin,powder,forinjection500mg,0.767698424,12.5128808,0.749789517,0.073749789
4656,SUR,cefazolin,powder,forinjection1000mg,0.992106739,NA,0.651456466,0.319582417
4657,SUR,cefotaxime,powder,forinjection250mg,0.788372948,1.610203717,0.184374471,0.073749789
4658,SUR,ceftazidime,powder,forinjection1000mg,1.448728555,1.216871512,2.175618763,0.442498731
4659,SUR,ceftazidime,powder,forinjection250mg,0.919917988,2.175618763,0.540831783,0.442498731
4660,SUR,ceftriaxone,powder,forinjection1000mg,1.055064475,0.786664412,0.540831783,0.184374471
4661,SUR,ceftriaxone,powder,forinjection250mg,0.821498895,1.757703294,0.331874049,0.098333051
4662,SUR,chloramphenicol,2,mlampoule1000mg,0.557671318,NA,NA,0.17208284
4663,SUR,chloramphenicol,powder,forinjection1000mg,1.003857539,2.224785289,NA,0.17208284
4664,SUR,ciprofloxacin,2,mg,0.744479532,0.012291631,NA,0
4665,SUR,clindamycin,1,mlinjection150mg,NA,0.454790363,NA,1.487287403
4666,SUR,cloxacillin,powder,forinjection500mg,0.764391975,NA,1.093955197,0.147499577
4667,SUR,dactinomycin,powder,forinjection500mcg,NA,NA,NA,7.215187649
4668,SUR,erythromycin,powder,forinjection500mg,NA,13.66829415,NA,NA
4669,SUR,fluconazole,1,mlvial2mg,0.744110784,0.012291631,NA,0
4670,SUR,gentamicin,2,mlvial20mg,NA,1.757703294,NA,0.049166526
4671,SUR,gentamicin,2,mlvial80mg,NA,0.958747252,0.282707523,0.049166526
4672,SUR,imipenem/cilastatin,powder,forinjection500mg/500mg,NA,4.056238372,3.834989006,14.57787488
4673,SUR,imipenem/cilastatin,powder,forinjection250mg/250mg,NA,NA,1.917494503,10.44788672
4674,SUR,kanamycin,powder,forinjection1g,NA,NA,NA,0.528540151
4675,SUR,streptomycin,powder,forinjection1000mg,NA,NA,0.356457311,0.073749789
4676,SUR,streptomycin,powder,forinjection1000mg,NA,NA,0.356457311,0.073749789
4677,SUR,sulfamethoxazole/trimethoprim,5,mlampoule400mg+80mg,0.308237241,2.83936686,NA,NA
4678,SUR,sulfamethoxazole/trimethoprim,10ml,ampoule800mg+160mg,0.31900471,5.678733721,NA,NA
4679,SUR,vancomycin,powder,forinjection250mg,1.115797426,0.884997463,1.081663566,0.34416568
4680,SUR,metronidazole,100ml,vial500mg,0.753722839,0.577706677,0.110624683,0.007571645
4681,SVK,amikacin,powder,forinjection1000mg,NA,25.54632429,0.589613024,0.289446394
4682,SVK,amikacin,powder,forinjection100mg,NA,2.551416358,0.353767814,0.053601184
4683,SVK,amikacin,powder,forinjection500mg,NA,12.77852226,0.30016663,0.150083315
4684,SVK,ampicillin,powder,forinjection1000mg,0.690544053,21.82640212,1.297148652,0.139363078
4685,SVK,ampicillin,powder,forinjection500mg,0.66955383,10.91320106,0.653934445,0.064321421
4686,SVK,cefazolin,powder,forinjection1000mg,0.865273193,NA,0.56817255,0.278726157
4687,SVK,cefotaxime,powder,forinjection250mg,0.687585268,1.40435102,0.160803552,0.064321421
4688,SVK,ceftazidime,powder,forinjection1000mg,1.26351927,1.061303443,1.897481913,0.385928525
4689,SVK,ceftazidime,powder,forinjection250mg,0.802313242,1.897481913,0.471690419,0.385928525
4690,SVK,ceftriaxone,powder,forinjection1000mg,0.920182246,0.686095155,0.471690419,0.160803552
4691,SVK,ceftriaxone,powder,forinjection250mg,0.716476306,1.532993862,0.289446394,0.085761894
4692,SVK,chloramphenicol,2,mlampoule1000mg,0.486377143,NA,NA,0.150083315
4693,SVK,chloramphenicol,powder,forinjection1000mg,0.875521739,1.94036286,NA,0.150083315
4694,SVK,ciprofloxacin,2,mg,0.649303302,0.010720237,NA,0
4695,SVK,clindamycin,1,mlinjection150mg,NA,0.396648761,NA,1.297148652
4696,SVK,cloxacillin,powder,forinjection500mg,0.666670086,NA,0.954101075,0.128642842
4697,SVK,dactinomycin,powder,forinjection500mcg,NA,NA,NA,6.292779
4698,SVK,erythromycin,powder,forinjection500mg,NA,11.92090332,NA,NA
4699,SVK,fluconazole,1,mlvial2mg,0.648981695,0.010720237,NA,0
4700,SVK,gentamicin,2,mlvial20mg,NA,1.532993862,NA,0.042880947
4701,SVK,gentamicin,2,mlvial80mg,NA,0.83617847,0.246565446,0.042880947
4702,SVK,imipenem/cilastatin,powder,forinjection500mg/500mg,NA,3.537678143,3.344713881,12.71420084
4703,SVK,imipenem/cilastatin,powder,forinjection250mg/250mg,NA,NA,1.67235694,9.112201277
4704,SVK,kanamycin,powder,forinjection1g,NA,NA,NA,0.460970182
4705,SVK,streptomycin,powder,forinjection1000mg,NA,NA,0.310886867,0.064321421
4706,SVK,streptomycin,powder,forinjection1000mg,NA,NA,0.310886867,0.064321421
4707,SVK,sulfamethoxazole/trimethoprim,5,mlampoule400mg+80mg,0.268831378,2.4763747,NA,NA
4708,SVK,sulfamethoxazole/trimethoprim,10ml,ampoule800mg+160mg,0.278222306,4.9527494,NA,NA
4709,SVK,vancomycin,powder,forinjection250mg,0.973150936,0.771857049,0.943380838,0.30016663
4710,SVK,metronidazole,100ml,vial500mg,0.65736492,0.503851129,0.096482131,0.006603666
4711,SVN,amikacin,powder,forinjection1000mg,NA,25.63298867,0.591613251,0.290428323
4712,SVN,amikacin,powder,forinjection100mg,NA,2.560071885,0.35496795,0.053783023
4713,SVN,amikacin,powder,forinjection500mg,NA,12.82187264,0.301184928,0.150592464
4714,SVN,ampicillin,powder,forinjection1000mg,0.692886683,21.90044688,1.301549152,0.139835859
4715,SVN,ampicillin,powder,forinjection500mg,0.671825251,10.95022344,0.656152878,0.064539627
4716,SVN,cefazolin,powder,forinjection1000mg,0.86820858,NA,0.570100042,0.279671719
4717,SVN,cefotaxime,powder,forinjection250mg,0.68991786,1.409115197,0.161349068,0.064539627
4718,SVN,ceftazidime,powder,forinjection1000mg,1.267805683,1.064903851,1.903919007,0.387237764
4719,SVN,ceftazidime,powder,forinjection250mg,0.805035042,1.903919007,0.473290601,0.387237764
4720,SVN,ceftriaxone,powder,forinjection1000mg,0.923303909,0.688422692,0.473290601,0.161349068
4721,SVN,ceftriaxone,powder,forinjection250mg,0.718906909,1.538194452,0.290428323,0.086052836
4722,SVN,chloramphenicol,2,mlampoule1000mg,0.488027149,NA,NA,0.150592464
4723,SVN,chloramphenicol,powder,forinjection1000mg,0.878491894,1.946945425,NA,0.150592464
4724,SVN,ciprofloxacin,2,mg,0.651506025,0.010756605,NA,0
4725,SVN,clindamycin,1,mlinjection150mg,NA,0.397994369,NA,1.301549152
4726,SVN,cloxacillin,powder,forinjection500mg,0.668931724,NA,0.957337806,0.129079255
4727,SVN,dactinomycin,powder,forinjection500mcg,NA,NA,NA,6.314126877
4728,SVN,erythromycin,powder,forinjection500mg,NA,11.96134427,NA,NA
4729,SVN,fluconazole,1,mlvial2mg,0.651183327,0.010756605,NA,0
4730,SVN,gentamicin,2,mlvial20mg,NA,1.538194452,NA,0.043026418
4731,SVN,gentamicin,2,mlvial80mg,NA,0.839015156,0.247401905,0.043026418
4732,SVN,imipenem/cilastatin,powder,forinjection500mg/500mg,NA,3.549679505,3.356060623,12.75733301
4733,SVN,imipenem/cilastatin,powder,forinjection250mg/250mg,NA,NA,1.678030311,9.143113876
4734,SVN,kanamycin,powder,forinjection1g,NA,NA,NA,0.462533996
4735,SVN,streptomycin,powder,forinjection1000mg,NA,NA,0.311941532,0.064539627
