"","iso3c","year","country.x","who.region","whoc.region","wb.region","Income.group","missing_flag.x","basecase_Y.2019usd","basecase_Y_PC.2019usd","missing_flag.y","sc1_ecoli_Y.2019usd","sc1_ecoli_Y_PC.2019usd","missing_flag.x.x","sc2_ecoli_Y.2019usd","sc2_ecoli_Y_PC.2019usd","missing_flag.y.y","sc1_saureus_Y.2019usd","sc1_saureus_Y_PC.2019usd","missing_flag","sc2_saureus_Y.2019usd","sc2_saureus_Y_PC.2019usd"
"2905","USA",2033,"USA","PAHO","AMRO A","North America","High income",0,22414352513083,63429.9053492722,0,22413965612983.6,63429.9707584386,0,22413180088571.7,63430.103566321,0,22414124660536.2,63429.9438660771,0,22413593004608,63430.0337418897
"2906","USA",2034,"USA","PAHO","AMRO A","North America","High income",0,22577950528934.9,63600.3981130402,0,22577560908397,63600.4656040935,0,22576769860672.7,63600.6026390871,0,22577721074266.5,63600.4378557833,0,22577185680055.2,63600.5305922279
"2907","USA",2035,"USA","PAHO","AMRO A","North America","High income",0,22751075006080.6,63805.1748630162,0,22750682429339.8,63805.2440397449,0,22749885379629.4,63805.3844973738,0,22750843810448.3,63805.2155983848,0,22750304353988.9,63805.3106510446
"2908","UZB",2019,"UZB","EURO","EURO B","Europe & Central Asia","Lower middle income",1,98206939215.979,2924.50977619489,1,98206939215.979,2924.50977619489,1,98206939215.979,2924.50977619489,1,98206939215.979,2924.50977619489,1,98206939215.979,2924.50977619489
"2909","UZB",2020,"UZB","EURO","EURO B","Europe & Central Asia","Lower middle income",1,101841812580.078,2988.84230146381,1,101840034123.863,2988.84224922613,1,101836423318.777,2988.84214316096,1,101840765215.801,2988.8422707032,1,101838321365.802,2988.84219892543
"2910","UZB",2021,"UZB","EURO","EURO B","Europe & Central Asia","Lower middle income",1,105685728945.046,3059.18687425958,1,105683876685.332,3059.18672692964,1,105680116036.738,3059.18642778695,1,105684638116.945,3059.18678750301,1,105682092851.339,3059.18658506301
"2911","UZB",2022,"UZB","EURO","EURO B","Europe & Central Asia","Lower middle income",1,109655982065.169,3133.02805900482,1,109654055556.09,3133.02781435036,1,109650144158.749,3133.02731759793,1,109654847510.571,3133.02791493781,1,109652200216.457,3133.0275787684
"2912","UZB",2023,"UZB","EURO","EURO B","Europe & Central Asia","Lower middle income",1,113810916778.872,3211.91276115799,1,113808913625.223,3211.9123974865,1,113804846616.146,3211.9116590797,1,113809737087.154,3211.91254700668,1,113806984473.078,3211.91204730123
"2913","UZB",2024,"UZB","EURO","EURO B","Europe & Central Asia","Lower middle income",1,118225153896.798,3297.68078705749,1,118223068682.432,3297.68025940528,1,118218835065.196,3297.6791880494,1,118223925878.343,3297.68047634458,1,118221060501.865,3297.67975132061
"2914","UZB",2025,"UZB","EURO","EURO B","Europe & Central Asia","Lower middle income",1,122933389858.033,3390.79823081046,1,122931215761.212,3390.79748701848,1,122926801685.62,3390.79597680918,1,122932109495.49,3390.79779282159,1,122929121982.79,3390.79677080977
"2915","UZB",2026,"UZB","EURO","EURO B","Europe & Central Asia","Lower middle income",1,127803711948.749,3487.52147434232,1,127801448015.851,3487.52052727975,1,127796851545.767,3487.51860434699,1,127802378680.412,3487.52091665562,1,127799267720.844,3487.51961533898
"2916","UZB",2027,"UZB","EURO","EURO B","Europe & Central Asia","Lower middle income",1,133020748165.844,3592.72783702482,1,133018385906.068,3592.72662723855,1,133013589802.588,3592.72417086813,1,133019356991.461,3592.72712463075,1,133016110917.77,3592.72546231756
"2917","UZB",2028,"UZB","EURO","EURO B","Europe & Central Asia","Lower middle income",1,138593253521.188,3706.296558838,1,138590785307.408,3706.29503664635,1,138585774085.157,3706.29194596417,1,138591799949.087,3706.29566248102,1,138588408280.704,3706.29357090605
"2918","UZB",2029,"UZB","EURO","EURO B","Europe & Central Asia","Lower middle income",1,144487576094.346,3826.97857487342,1,144484996782.459,3826.97671430019,1,144479759997.348,3826.9729365641,1,144486057095.047,3826.97747925718,1,144482512763.188,3826.97492272783
"2919","UZB",2030,"UZB","EURO","EURO B","Europe & Central Asia","Lower middle income",1,150694023352.233,3954.28962586878,1,150691328973.749,3954.28741743618,1,150685858568.536,3954.2829334026,1,150692436588.544,3954.28832541218,1,150688734139.755,3954.28529090554
"2920","UZB",2031,"UZB","EURO","EURO B","Europe & Central Asia","Lower middle income",1,157132882038.929,4085.93707358682,1,157130069794.997,4085.93455090417,1,157124360087.172,4085.92942881408,1,157131225862.488,4085.93558808104,1,157127361450.597,4085.93212177818
"2921","UZB",2032,"UZB","EURO","EURO B","Europe & Central Asia","Lower middle income",1,163972758775.565,4226.10203029808,1,163969822723.11,4226.09917228612,1,163963861646.42,4226.0933693401,1,163971029686.335,4226.10034733037,1,163966995144.581,4226.09642026733
"2922","UZB",2033,"UZB","EURO","EURO B","Europe & Central Asia","Lower middle income",1,171234878222.563,4374.93301539508,1,171231811667.951,4374.92981225003,1,171225585632.283,4374.9233085425,1,171233072278.507,4374.9311291924,1,171228858408.804,4374.92672789829
"2923","UZB",2034,"UZB","EURO","EURO B","Europe & Central Asia","Lower middle income",1,178928393196.272,4532.70153758763,1,178925188094.838,4532.69798655146,1,178918680767.087,4532.69077648254,1,178926505659.773,4532.69944652587,1,178922101407.681,4532.69456721105
"2924","UZB",2035,"UZB","EURO","EURO B","Europe & Central Asia","Lower middle income",1,187094545491.083,4700.04133672677,1,187091192245.811,4700.03744054772,1,187084384141.123,4700.02952969744,1,187092570710.361,4700.03904242426,1,187087962888.391,4700.03368886493
"2925","VCT",2019,"VCT","PAHO","AMRO B","Latin America & Caribbean","Upper middle income",1,975010666.636697,8816.52485000043,1,975010666.636697,8816.52485000043,1,975010666.636697,8816.52485000043,1,975010666.636697,8816.52485000043,1,975010666.636697,8816.52485000043
"2926","VCT",2020,"VCT","PAHO","AMRO B","Latin America & Caribbean","Upper middle income",1,985660465.576268,8879.82401420062,1,985643612.005649,8879.82427266025,1,985609394.150197,8879.82479743931,1,985650540.191544,8879.82416639708,1,985627380.960541,8879.8245215343
"2927","VCT",2021,"VCT","PAHO","AMRO B","Latin America & Caribbean","Upper middle income",1,993728807.531373,8952.51177956192,1,993711853.056201,8952.51224058944,1,993677430.333979,8952.51317666444,1,993718822.720024,8952.51205104245,1,993695524.826918,8952.51268451869
"2928","VCT",2022,"VCT","PAHO","AMRO B","Latin America & Caribbean","Upper middle income",1,1011901436.12907,9034.83425115238,1,1011884186.06429,9034.83487394983,1,1011849163.20566,9034.83613848442,1,1011891277.23861,9034.83461789269,1,1011867573.16094,9034.83547364947
"2929","VCT",2023,"VCT","PAHO","AMRO B","Latin America & Caribbean","Upper middle income",1,1022385662.2743,9128.44341316336,1,1022368230.90733,9128.44415378837,1,1022332839.95035,9128.44565756141,1,1022375396.61168,9128.44384928757,1,1022351443.39898,9128.44486694571
"2930","VCT",2024,"VCT","PAHO","AMRO B","Latin America & Caribbean","Upper middle income",1,1034252592.25117,9234.39814509971,1,1034234947.3525,9234.39896302509,1,1034199122.86148,9234.40062374978,1,1034242200.83629,9234.39862674298,1,1034217954.20169,9234.399750616
"2931","VCT",2025,"VCT","PAHO","AMRO B","Latin America & Caribbean","Upper middle income",1,1047465741.48484,9352.37269182891,1,1047447856.03296,9352.3735553603,1,1047411543.14607,9352.37530868424,1,1047455208.40446,9352.37320032771,1,1047430631.21701,9352.37438686592
"2932","VCT",2026,"VCT","PAHO","AMRO B","Latin America & Caribbean","Upper middle income",1,1061782842.33296,9480.20394940143,1,1061764680.53075,9480.2048743781,1,1061727806.56897,9480.20675246153,1,1061772146.5064,9480.20449408287,1,1061747189.57788,9480.20576505027
"2933","VCT",2027,"VCT","PAHO","AMRO B","Latin America & Caribbean","Upper middle income",1,1087163305.34306,9620.91420657572,1,1087144674.46381,9620.91515710029,1,1087106848.13358,9620.91708705719,1,1087152333.27013,9620.91476630125,1,1087126731.7668,9620.91607237309
"2934","VCT",2028,"VCT","PAHO","AMRO B","Latin America & Caribbean","Upper middle income",1,1104604040.60131,9775.25699647178,1,1104585073.95313,9775.25793341585,1,1104546565.91031,9775.25983579984,1,1104592870.7898,9775.25754820026,1,1104566807.89648,9775.25883561214
"2935","VCT",2029,"VCT","PAHO","AMRO B","Latin America & Caribbean","Upper middle income",1,1123673025.58243,9944.00907595067,1,1123653690.98314,9944.00995623947,1,1123614435.8882,9944.01174359124,1,1123661639.07989,9944.00959431709,1,1123635070.57422,9944.01080388206
"2936","VCT",2030,"VCT","PAHO","AMRO B","Latin America & Caribbean","Upper middle income",1,1144401184.63607,10127.4441118236,1,1144381448.99272,10127.4448967317,1,1144341379.65692,10127.4464904228,1,1144389561.95369,10127.4445740242,1,1144362442.36179,10127.4456525314
"2937","VCT",2031,"VCT","PAHO","AMRO B","Latin America & Caribbean","Upper middle income",1,1166182660.83653,10320.2005383764,1,1166162510.89321,10320.201280797,1,1166121600.40308,10320.2027882226,1,1166170794.1674,10320.2009755577,1,1166143105.27314,10320.2019956855
"2938","VCT",2032,"VCT","PAHO","AMRO B","Latin America & Caribbean","Upper middle income",1,1189982890.57849,10530.8220405176,1,1189962285.36238,10530.8226735621,1,1189920450.5307,10530.8239589109,1,1189970755.79329,10530.8224132916,1,1189942441.29496,10530.8232831313
"2939","VCT",2033,"VCT","PAHO","AMRO B","Latin America & Caribbean","Upper middle income",1,1215637402.68892,10757.8531211409,1,1215616306.69778,10757.8536067257,1,1215573475.44431,10757.854592673,1,1215624978.87993,10757.8534070817,1,1215595989.99285,10757.8540743048
"2940","VCT",2034,"VCT","PAHO","AMRO B","Latin America & Caribbean","Upper middle income",1,1242833983.67408,10998.5308289741,1,1242812374.12039,10998.531181921,1,1242768500.17962,10998.5318985617,1,1242821257.4211,10998.5310368098,1,1242791562.8315,10998.5315217822
"2941","VCT",2035,"VCT","PAHO","AMRO B","Latin America & Caribbean","Upper middle income",1,1271406064.81522,11251.3811045595,1,1271383926.51079,11251.3813872608,1,1271338979.04616,11251.3819612776,1,1271393027.17318,11251.3812710302,1,1271362606.00926,11251.3816594827
"2942","VEN",2019,"VEN","PAHO","AMRO B","Latin America & Caribbean","Upper middle income",0,492910954927.313,17285.5207866239,0,492910954927.313,17285.5207866239,0,492910954927.313,17285.5207866239,0,492910954927.313,17285.5207866239,0,492910954927.313,17285.5207866239
"2943","VEN",2020,"VEN","PAHO","AMRO B","Latin America & Caribbean","Upper middle income",0,473972082901.531,16668.0293607234,0,473963714709.946,16668.0307648158,0,473946724745.219,16668.0336157023,0,473967154730.598,16668.0301875367,0,473955655665.092,16668.0321168351
"2944","VEN",2021,"VEN","PAHO","AMRO B","Latin America & Caribbean","Upper middle income",0,466447631709.805,16249.6997634491,0,466439345243.651,16249.6977973928,0,466422521206.317,16249.6938054897,0,466442751671.092,16249.6986057178,0,466431364914.097,16249.6959042516
"2945","VEN",2022,"VEN","PAHO","AMRO B","Latin America & Caribbean","Upper middle income",0,459032632259.673,15684.3076591271,0,459024443000.765,15684.3035387546,0,459007816323.639,15684.2951727059,0,459027809469.757,15684.3052328058,0,459016556293.308,15684.299571195
"2946","VEN",2023,"VEN","PAHO","AMRO B","Latin America & Caribbean","Upper middle income",0,451776087529.792,15050.6742022784,0,451768002526.154,15050.6686535361,0,451751587518.867,15050.6573873126,0,451771326138.852,15050.6709348477,0,451760216226.7,15050.6633105817
"2947","VEN",2024,"VEN","PAHO","AMRO B","Latin America & Caribbean","Upper middle income",0,444810363380.922,14444.7088192805,0,444802376589.498,14444.7018568103,0,444786160982.836,14444.6877201431,0,444805659830.146,14444.7047193622,0,444794684878.408,14444.6951525606
"2948","VEN",2025,"VEN","PAHO","AMRO B","Latin America & Caribbean","Upper middle income",0,437870330179.765,13909.0349791863,0,437862436476.572,13909.0263642007,0,437846409867.333,13909.0088722551,0,437865681451.798,13909.0299061681,0,437854834419.996,13909.0180687247
"2949","VEN",2026,"VEN","PAHO","AMRO B","Latin America & Caribbean","Upper middle income",0,427436199652.538,13336.9590206414,0,427428487150.675,13336.95031753,0,427412828435.07,13336.9326466546,0,427431657637.289,13336.9538957294,0,427421059601.838,13336.9419371971
"2950","VEN",2027,"VEN","PAHO","AMRO B","Latin America & Caribbean","Upper middle income",0,417605536375.915,12838.3403952261,0,417597986038.085,12838.3311013492,0,417582656564.665,12838.3122309813,0,417601089862.438,12838.3349224359,0,417590714664.48,12838.3221521619
"2951","VEN",2028,"VEN","PAHO","AMRO B","Latin America & Caribbean","Upper middle income",0,407789428816.742,12382.7714325501,0,407782038463.915,12382.7614315923,0,407767033808.611,12382.741125565,0,407785076521.87,12382.7655433883,0,407774921167.36,12382.7518015493
"2952","VEN",2029,"VEN","PAHO","AMRO B","Latin America & Caribbean","Upper middle income",0,397218799257.961,11932.0756761178,0,397211589064.839,11932.0653534911,0,397196950188.382,11932.0443943477,0,397214553062.558,11932.069597538,0,397204645273.499,11932.0554137103
"2953","VEN",2030,"VEN","PAHO","AMRO B","Latin America & Caribbean","Upper middle income",0,385707762987.863,11470.5217090306,0,385700759465.561,11470.5116159527,0,385686540193.496,11470.4911228877,0,385703638504.253,11470.5157656228,0,385694014709.375,11470.5018972073
"2954","VEN",2031,"VEN","PAHO","AMRO B","Latin America & Caribbean","Upper middle income",0,372876179500.19,10987.6290517501,0,372869419297.975,10987.619913818,0,372855694039.353,10987.6013600867,0,372872198311.045,10987.6236707893,0,372862908869.891,10987.6111147934
"2955","VEN",2032,"VEN","PAHO","AMRO B","Latin America & Caribbean","Upper middle income",0,359594721504.269,10512.0065921501,0,359588217338.204,10511.9986498078,0,359575011910.466,10511.9825236091,0,359590891098.044,10512.0019152242,0,359581953483.663,10511.9910020302
"2956","VEN",2033,"VEN","PAHO","AMRO B","Latin America & Caribbean","Upper middle income",0,346189609719.39,10049.0452748734,0,346183365901.981,10049.0386257119,0,346170689060.819,10049.0251251954,0,346185932635.679,10049.0413594498,0,346177352773.794,10049.0322231528
"2957","VEN",2034,"VEN","PAHO","AMRO B","Latin America & Caribbean","Upper middle income",0,333196430050.45,9609.95702729724,0,333190437008.199,9609.95153291849,0,333178269316.534,9609.94037708104,0,333192900651.379,9609.95379187879,0,333184665386.957,9609.94624231321
"2958","VEN",2035,"VEN","PAHO","AMRO B","Latin America & Caribbean","Upper middle income",0,320896623481.709,9198.96294810542,0,320890864615.609,9198.95836490822,0,320879172372.444,9198.94905914074,0,320893231992.07,9198.96024924516,0,320885318516.301,9198.95395169047
"2959","VNM",2019,"VNM","WPRO","WPRO B","East Asia & Pacific","Lower middle income",1,314493638306.407,3260.28169348082,1,314493638306.407,3260.28169348082,1,314493638306.407,3260.28169348082,1,314493638306.407,3260.28169348082,1,314493638306.407,3260.28169348082
"2960","VNM",2020,"VNM","WPRO","WPRO B","East Asia & Pacific","Lower middle income",1,324333590133.456,3332.00043285277,1,324328072895.029,3332.00037461753,1,324316871228.981,3332.00025637469,1,324330340926.421,3332.00039856044,1,324322759443.273,3332.00031854165
"2961","VNM",2021,"VNM","WPRO","WPRO B","East Asia & Pacific","Lower middle income",1,334797666400.372,3410.42148132681,1,334791941859.456,3410.42131708147,1,334780319306.379,3410.42098359329,1,334794295110.566,3410.42138460946,1,334786428767.55,3410.4211589267
"2962","VNM",2022,"VNM","WPRO","WPRO B","East Asia & Pacific","Lower middle income",1,345620653180.894,3492.74059846893,1,345614717193.929,3492.74032572494,1,345602665341.164,3492.73977193884,1,345617157367.987,3492.74043786114,1,345609000471.008,3492.7400630951
"2963","VNM",2023,"VNM","WPRO","WPRO B","East Asia & Pacific","Lower middle income",1,356990444098.025,3580.68229468726,1,356984286387.412,3580.68188926152,1,356971784368.328,3580.68106607599,1,356986817709.395,3580.68205594858,1,356978356135.677,3580.68149887042
"2964","VNM",2024,"VNM","WPRO","WPRO B","East Asia & Pacific","Lower middle income",1,369151748222.216,3676.29761011628,1,369145349585.225,3676.2970218827,1,369132358412.454,3676.29582752118,1,369147979949.326,3676.29726372947,1,369139187312.277,3676.29645546327
"2965","VNM",2025,"VNM","WPRO","WPRO B","East Asia & Pacific","Lower middle income",1,382195192766.273,3780.10615255396,1,382188530325.619,3780.10532336494,1,382175003551.333,3780.10363976389,1,382191269136.688,3780.10566427824,1,382182114000.622,3780.10452492612
"2966","VNM",2026,"VNM","WPRO","WPRO B","East Asia & Pacific","Lower middle income",1,395710084221.377,3887.93448767798,1,395703153297.866,3887.93343188025,1,395689081421.921,3887.9312881697,1,395706002479.244,3887.93386596156,1,395696478413.857,3887.93241523677
"2967","VNM",2027,"VNM","WPRO","WPRO B","East Asia & Pacific","Lower middle income",1,410238654995.683,4005.21991482322,1,410231428087.788,4005.21856613769,1,410216755273.752,4005.21582774386,1,410234398945.394,4005.21912063701,1,410224468160.932,4005.21726746855
"2968","VNM",2028,"VNM","WPRO","WPRO B","East Asia & Pacific","Lower middle income",1,425755932937.447,4131.82780914227,1,425748385804.211,4131.82611218314,1,425733062835.62,4131.82266665029,1,425751488303.448,4131.8268098718,1,425741117490.297,4131.82447815672
"2969","VNM",2029,"VNM","WPRO","WPRO B","East Asia & Pacific","Lower middle income",1,442097878961.271,4266.36569676205,1,442089995917.329,4266.36362257071,1,442073990948.165,4266.35941110118,1,442093236506.242,4266.36447535475,1,442082404110.665,4266.36162530244
"2970","VNM",2030,"VNM","WPRO","WPRO B","East Asia & Pacific","Lower middle income",1,459185506959.703,4408.29371913236,1,459177276989.907,4408.29125714285,1,459160567656.104,4408.28625828365,1,459180660196.52,4408.29226936636,1,459169351081.903,4408.28888645872
"2971","VNM",2031,"VNM","WPRO","WPRO B","East Asia & Pacific","Lower middle income",1,476732162341.906,4555.05601320376,1,476723579591.154,4555.05320088419,1,476706154005.128,4555.04749071127,1,476727107822.277,4555.05435714251,1,476715313942.631,4555.05049286281
"2972","VNM",2032,"VNM","WPRO","WPRO B","East Asia & Pacific","Lower middle income",1,495243877462.943,4711.31373754203,1,495234927690.335,4711.31055139297,1,495216756938.741,4711.30408219297,1,495238606800.011,4711.31186134765,1,495226308585.998,4711.30748340648
"2973","VNM",2033,"VNM","WPRO","WPRO B","East Asia & Pacific","Lower middle income",1,514738236965.925,4877.23246350567,1,514728904346.376,4877.22889259774,1,514709956299.5,4877.22164217964,1,514732740839.945,4877.23036074229,1,514719916545.5,4877.22545412213
"2974","VNM",2034,"VNM","WPRO","WPRO B","East Asia & Pacific","Lower middle income",1,535276458449.259,5053.11487255035,1,535266722015.155,5053.11091380887,1,535246954102.409,5053.10287592987,1,535270724512.18,5053.1125414074,1,535257345325.19,5053.10710188351
"2975","VNM",2035,"VNM","WPRO","WPRO B","East Asia & Pacific","Lower middle income",1,556955692980.697,5239.66746613887,1,556945527514.708,5239.66312262757,1,556924888537.304,5239.65430350837,1,556949706381.871,5239.66490842047,1,556935737650.838,5239.6589402026
"2976","VUT",2019,"VUT","WPRO","WPRO B","East Asia & Pacific","Lower middle income",1,797617158.924059,2659.77003929565,1,797617158.924059,2659.77003929565,1,797617158.924059,2659.77003929565,1,797617158.924059,2659.77003929565,1,797617158.924059,2659.77003929565
"2977","VUT",2020,"VUT","WPRO","WPRO B","East Asia & Pacific","Lower middle income",1,834511621.054852,2718.27889594414,1,834495790.831858,2718.27884843526,1,834463650.68193,2718.27875197158,1,834502298.424487,2718.27886796812,1,834480545.620209,2718.27880268799
"2978","VUT",2021,"VUT","WPRO","WPRO B","East Asia & Pacific","Lower middle income",1,873628246.663467,2782.25556262251,1,873611683.926157,2782.25542862953,1,873578056.550084,2782.25515656658,1,873618492.645143,2782.25548371953,1,873595733.268911,2782.25529960531
"2979","VUT",2022,"VUT","WPRO","WPRO B","East Asia & Pacific","Lower middle income",1,917510764.547629,2849.41231225972,1,917493405.975074,2849.41208975248,1,917458162.812207,2849.4116379683,1,917500541.849462,2849.4121812343,1,917476688.886892,2849.41187549645
"2980","VUT",2023,"VUT","WPRO","WPRO B","East Asia & Pacific","Lower middle income",1,961060329.756387,2921.15601749662,1,961042194.405803,2921.1556867463,1,961005374.148113,2921.1550151834,1,961049649.600794,2921.15582273124,1,961024729.237548,2921.15536826137
"2981","VUT",2024,"VUT","WPRO","WPRO B","East Asia & Pacific","Lower middle income",1,1010716898.82061,2999.15993715314,1,1010697859.54999,2999.15945726637,1,1010659204.06074,2999.15848289444,1,1010705686.33252,2999.15965456736,1,1010679523.86012,2999.15899517581
"2982","VUT",2025,"VUT","WPRO","WPRO B","East Asia & Pacific","Lower middle income",1,1060843702.5084,3083.84797240813,1,1060823725.12896,3083.84729594753,1,1060783164.99462,3083.84592244914,1,1060831937.55482,3083.84757406797,1,1060804485.99632,3083.84664457324
"2983","VUT",2026,"VUT","WPRO","WPRO B","East Asia & Pacific","Lower middle income",1,1116479018.78639,3171.81539427952,1,1116457997.12784,3171.8145329493,1,1116415316.79059,3171.81278408903,1,1116466638.8423,3171.81488707712,1,1116437752.306,3171.81370356149
"2984","VUT",2027,"VUT","WPRO","WPRO B","East Asia & Pacific","Lower middle income",1,1176299281.91599,3267.4980053222,1,1176277108.9441,3267.49690505121,1,1176232091.09209,3267.49467104245,1,1176286223.94886,3267.49735741724,1,1176255755.3589,3267.49584558409
"2985","VUT",2028,"VUT","WPRO","WPRO B","East Asia & Pacific","Lower middle income",1,1237078453.65246,3370.78597725465,1,1237055087.68348,3370.78459285862,1,1237007647.68626,3370.78178195885,1,1237064693.11533,3370.78516203992,1,1237032585.19554,3370.7832598037
"2986","VUT",2029,"VUT","WPRO","WPRO B","East Asia & Pacific","Lower middle income",1,1305203743.54653,3480.54331612409,1,1305179037.81013,3480.54162397829,1,1305128877.67949,3480.53818821981,1,1305189194.00475,3480.54231968795,1,1305155245.0743,3480.53999458709
"2987","VUT",2030,"VUT","WPRO","WPRO B","East Asia & Pacific","Lower middle income",1,1377394236.79533,3596.32959998781,1,1377368115.92672,3596.32759147242,1,1377315082.64938,3596.32351335366,1,1377378853.86548,3596.32841725437,1,1377342960.36308,3596.32565744487
"2988","VUT",2031,"VUT","WPRO","WPRO B","East Asia & Pacific","Lower middle income",1,1452979354.62579,3716.05973050075,1,1452951756.97065,3716.05743618264,1,1452895725.36971,3716.05277776711,1,1452963101.99868,3716.0583794696,1,1452925179.20291,3716.05522695202
"2989","VUT",2032,"VUT","WPRO","WPRO B","East Asia & Pacific","Lower middle income",1,1537414530.76193,3843.53632690482,1,1537385285.78128,3843.53372761292,1,1537325909.61097,3843.52844997559,1,1537397308.00499,3843.5347962869,1,1537357121.57323,3843.53122471921
"2990","VUT",2033,"VUT","WPRO","WPRO B","East Asia & Pacific","Lower middle income",1,1623388941.29212,3978.89446395127,1,1623358020.89249,3978.89155076927,1,1623295243.11459,3978.8856358065,1,1623370731.86068,3978.89274849611,1,1623328243.1887,3978.88874562688
"2991","VUT",2034,"VUT","WPRO","WPRO B","East Asia & Pacific","Lower middle income",1,1714910526.0203,4122.38107216417,1,1714877827.47875,4122.37784258373,1,1714811439.53456,4122.37128520257,1,1714891269.41931,4122.3791703947,1,1714846337.35202,4122.37473277733
"2992","VUT",2035,"VUT","WPRO","WPRO B","East Asia & Pacific","Lower middle income",1,1816693322.02931,4274.57252242192,1,1816658654.08557,4274.56897894246,1,1816588267.65875,4274.56178421782,1,1816672905.62288,4274.57043580996,1,1816625267.34314,4274.56556687882
"2993","WSM",2019,"WSM","WPRO","WPRO B","East Asia & Pacific","Upper middle income",1,1726193769.21805,8758.09255959275,1,1726193769.21805,8758.09255959275,1,1726193769.21805,8758.09255959275,1,1726193769.21805,8758.09255959275,1,1726193769.21805,8758.09255959275
"2994","WSM",2020,"WSM","WPRO","WPRO B","East Asia & Pacific","Upper middle income",1,1746552496.20188,8820.9722030398,1,1746519364.22058,8820.97245978647,1,1746452096.25806,8820.97298108751,1,1746532984.33434,8820.97235422757,1,1746487456.64319,8820.97270701109
"2995","WSM",2021,"WSM","WPRO","WPRO B","East Asia & Pacific","Upper middle income",1,1778635644.77434,8893.17822387172,1,1778601938.69728,8893.17868184374,1,1778533505.146,8893.17961171482,1,1778615794.81243,8893.17849355299,1,1778569478.23423,8893.1791228308
"2996","WSM",2022,"WSM","WPRO","WPRO B","East Asia & Pacific","Upper middle income",1,1812940929.40688,8974.95509607365,1,1812906695.3577,8974.95571474346,1,1812837189.86278,8974.95697089723,1,1812920768.50904,8974.95546038336,1,1812873726.41359,8974.95631046854
"2997","WSM",2023,"WSM","WPRO","WPRO B","East Asia & Pacific","Upper middle income",1,1858928490.30926,9067.9438551671,1,1858893545.83286,9067.94459088355,1,1858822597.95529,9067.94608469021,1,1858907911.02331,9067.94428840086,1,1858859892.68888,9067.94529931439
"2998","WSM",2024,"WSM","WPRO","WPRO B","East Asia & Pacific","Upper middle income",1,1898851647.10794,9173.19636284027,1,1898816081.48851,9173.19717534478,1,1898743872.50228,9173.19882506288,1,1898830702.0158,9173.19684129141,1,1898781830.13357,9173.19795771587
"2999","WSM",2025,"WSM","WPRO","WPRO B","East Asia & Pacific","Upper middle income",1,1941691305.79265,9290.38902293132,1,1941655010.88026,9290.38988073958,1,1941581321.20837,9290.39162244321,1,1941669931.206,9290.38952806,1,1941620057.16992,9290.39070673432
"3000","WSM",2026,"WSM","WPRO","WPRO B","East Asia & Pacific","Upper middle income",1,1996483090.34212,9417.37306765153,1,1996445945.95269,9417.37398649783,1,1996370531.58502,9417.3758521341,1,1996461215.47766,9417.37360872304,1,1996410174.12671,9417.37487126699
"3001","WSM",2027,"WSM","WPRO","WPRO B","East Asia & Pacific","Upper middle income",1,2045230261.62906,9557.15075527597,1,2045192275.51507,9557.15169950086,1,2045115152.19162,9557.15361666679,1,2045207891.05762,9557.15131129187,1,2045155693.05712,9557.1526087076
"3002","WSM",2028,"WSM","WPRO","WPRO B","East Asia & Pacific","Upper middle income",1,2097461654.96067,9710.47062481792,1,2097422705.66225,9710.47155555232,1,2097343626.78279,9710.47344532809,1,2097438717.15565,9710.47117288978,1,2097385195.61021,9710.47245176923
"3003","WSM",2029,"WSM","WPRO","WPRO B","East Asia & Pacific","Upper middle income",1,2153426734.15493,9878.10428511434,1,2153386776.76764,9878.10515956895,1,2153305651.16267,9878.10693507489,1,2153403202.6702,9878.10480004525,1,2153348295.87229,9878.10600159372
"3004","WSM",2030,"WSM","WPRO","WPRO B","East Asia & Pacific","Upper middle income",1,2213271189.62965,10060.3235892257,1,2213230213.39331,10060.3243689317,1,2213147019.21648,10060.3259520605,1,2213247058.12529,10060.324048363,1,2213190751.28178,10060.3251197223
"3005","WSM",2031,"WSM","WPRO","WPRO B","East Asia & Pacific","Upper middle income",1,2286151958.76752,10251.802505684,1,2286109692.33731,10251.8032431841,1,2286023878.6764,10251.8047406192,1,2286127067.44612,10251.8029399678,1,2286068987.69639,10251.8039533346
"3006","WSM",2032,"WSM","WPRO","WPRO B","East Asia & Pacific","Upper middle income",1,2353731321.46004,10461.0280953779,1,2353687939.53431,10461.0287242269,1,2353599861.08011,10461.030001057,1,2353705773.20013,10461.0284656814,1,2353646160.59414,10461.0293297562
"3007","WSM",2033,"WSM","WPRO","WPRO B","East Asia & Pacific","Upper middle income",1,2425847873.23334,10686.5545076358,1,2425803330.73022,10686.5549900024,1,2425712895.95301,10686.5559694153,1,2425821641.48357,10686.5547916816,1,2425760434.06824,10686.5554544826
"3008","WSM",2034,"WSM","WPRO","WPRO B","East Asia & Pacific","Upper middle income",1,2512896533.66401,10925.637102887,1,2512850523.38278,10925.6374534946,1,2512757108.5721,10925.6381653858,1,2512869437.51093,10925.6373093452,1,2512806213.15495,10925.6377911034
"3009","WSM",2035,"WSM","WPRO","WPRO B","East Asia & Pacific","Upper middle income",1,2593020289.14254,11176.8115911316,1,2592972871.22762,11176.8118719593,1,2592876598.49486,11176.8124421718,1,2592992364.00954,11176.8117564991,1,2592927205.36744,11176.8121423771
